can_bind_to_reverse_edge,category,country_isocode,edge_type,ends_with_crosswalk,ends_with_railroad_crossing,ends_with_toll_post,ends_with_traffic_light,geometry,has_masstransit_lane,is_in_poor_condition,is_paved,is_residential,is_restricted_for_trucks,is_toll,length,persistent_id,reverse_id,segments,speed_limit,struct_type,timezone,toponym,traffic_side
False,2,CD,NamedRoad,False,False,False,False,[[15.258026;-4.435790;];[15.258034;-4.435437;];],False,False,True,False,False,False,39.0,16663992202927136712,1142531023686355282,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.258026;-4.435790;];[15.258012;-4.436038;];],False,False,True,False,False,False,27.399999618530277,3166762509458052891,3578203427571586945,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.258012;-4.436038;];[15.258026;-4.435790;];],False,False,True,False,False,False,27.399999618530277,3578203427571586945,3166762509458052891,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.258012;-4.436038;];[15.257984;-4.436272;];[15.257943;-4.436568;];[15.257912;-4.436733;];[15.257887;-4.436873;];[15.257827;-4.437080;];],False,False,True,False,False,False,117.3000030517578,6758493978521891390,8311790689050355697,5,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257827;-4.437080;];[15.257887;-4.436873;];[15.257912;-4.436733;];[15.257943;-4.436568;];[15.257984;-4.436272;];[15.258012;-4.436038;];],False,False,True,False,False,False,117.3000030517578,8311790689050355697,6758493978521891390,5,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257827;-4.437080;];[15.257771;-4.437268;];[15.257701;-4.437508;];[15.257570;-4.437853;];],False,False,True,False,False,False,90.1999969482422,14786512806734194475,12677361317737485301,3,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257570;-4.437853;];[15.257701;-4.437508;];[15.257771;-4.437268;];[15.257827;-4.437080;];],False,False,True,False,False,False,90.1999969482422,12677361317737485301,14786512806734194475,3,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257570;-4.437853;];[15.257438;-4.438164;];[15.257307;-4.438475;];],False,False,True,False,False,False,74.69999694824219,5218325155811068049,5281353710878263753,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257991;-4.433765;];[15.258011;-4.434186;];[15.258022;-4.434618;];[15.258031;-4.435191;];[15.258032;-4.435268;];],False,False,True,False,False,False,166.39999389648438,3922898727161643392,8408105098341787558,4,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257991;-4.433765;];[15.257974;-4.432972;];[15.257951;-4.432404;];[15.257942;-4.431838;];[15.257931;-4.431358;];],False,False,True,False,False,False,266.20001220703125,10171659282999614651,17142329795831207881,4,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257285;-4.438537;];[15.257307;-4.438475;];],False,False,True,False,False,False,7.300000190734863,4256195729903575178,1372047270238143425,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257285;-4.438537;];[15.257195;-4.438786;];[15.257075;-4.439082;];],False,False,True,False,False,False,64.5999984741211,4288176519541889979,11569447116978027195,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257307;-4.438475;];[15.257438;-4.438164;];[15.257570;-4.437853;];],False,False,True,False,False,False,74.69999694824219,5281353710878263753,5218325155811068049,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257307;-4.438475;];[15.257285;-4.438537;];],False,False,True,False,False,False,7.300000190734863,1372047270238143425,4256195729903575178,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257075;-4.439082;];[15.257195;-4.438786;];[15.257285;-4.438537;];],False,False,True,False,False,False,64.5999984741211,11569447116978027195,4288176519541889979,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257075;-4.439082;];[15.256999;-4.439319;];],False,False,True,False,False,False,27.5,10892643077263976542,9915593581007730127,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256760;-4.439834;];[15.256676;-4.440034;];[15.256542;-4.440346;];],False,False,True,False,False,False,61.59999847412109,7243322563801160046,15476356695626613743,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256760;-4.439834;];[15.256874;-4.439555;];[15.256941;-4.439432;];[15.256999;-4.439319;];],False,False,True,False,False,False,62.900001525878906,17989608358049679312,12715235804053497836,3,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256542;-4.440346;];[15.256676;-4.440034;];[15.256760;-4.439834;];],False,False,True,False,False,False,61.59999847412109,15476356695626613743,7243322563801160046,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256542;-4.440346;];[15.256355;-4.440807;];],False,False,True,False,False,False,55.0,10501034716983822781,5060354182369019200,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256999;-4.439319;];[15.257075;-4.439082;];],False,False,True,False,False,False,27.5,9915593581007730127,10892643077263976542,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256999;-4.439319;];[15.256941;-4.439432;];[15.256874;-4.439555;];[15.256760;-4.439834;];],False,False,True,False,False,False,62.900001525878906,12715235804053497836,17989608358049679312,3,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,NamedRoad,False,False,False,False,[[15.256999;-4.439319;];[15.256978;-4.439799;];[15.256976;-4.439932;];],False,False,True,False,False,False,67.80000305175781,9181120601408222265,10193544988626339023,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.256976;-4.439932;];[15.256978;-4.439799;];[15.256999;-4.439319;];],False,False,True,False,False,False,67.80000305175781,10193544988626339023,9181120601408222265,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.256976;-4.439932;];[15.256979;-4.439955;];[15.256997;-4.440141;];[15.257023;-4.440252;];],False,False,True,False,False,False,35.900001525878906,4057948371556221584,2348416267525867191,3,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.257023;-4.440252;];[15.256997;-4.440141;];[15.256979;-4.439955;];[15.256976;-4.439932;];],False,False,True,False,False,False,35.900001525878906,2348416267525867191,4057948371556221584,3,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.257023;-4.440252;];[15.257039;-4.440324;];[15.257093;-4.440509;];[15.257169;-4.440700;];[15.257251;-4.440880;];[15.257306;-4.440993;];[15.257433;-4.441171;];[15.257623;-4.441385;];[15.257863;-4.441578;];[15.258092;-4.441738;];[15.258346;-4.441857;];],False,False,True,False,False,False,240.0,18028244825325824375,7000701494966924278,10,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256355;-4.440807;];[15.256542;-4.440346;];],False,False,True,False,False,False,55.0,5060354182369019200,10501034716983822781,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256355;-4.440807;];[15.256240;-4.441067;];[15.256119;-4.441340;];],False,False,True,False,False,False,64.5999984741211,221307377229682200,15398066822469362101,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256119;-4.441340;];[15.256240;-4.441067;];[15.256355;-4.440807;];],False,False,True,False,False,False,64.5999984741211,15398066822469362101,221307377229682200,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256119;-4.441340;];[15.255948;-4.441689;];],False,False,True,False,False,False,42.900001525878906,16343388512692336486,3169532855059799912,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255948;-4.441689;];[15.256119;-4.441340;];],False,False,True,False,False,False,42.900001525878906,3169532855059799912,16343388512692336486,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255948;-4.441689;];[15.255831;-4.441888;];[15.255764;-4.441990;];[15.255700;-4.442105;];],False,False,True,False,False,False,53.70000076293945,18237519442399290821,8470784703311595152,3,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255700;-4.442105;];[15.255764;-4.441990;];[15.255831;-4.441888;];[15.255948;-4.441689;];],False,False,True,False,False,False,53.70000076293945,8470784703311595152,18237519442399290821,3,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255700;-4.442105;];[15.255545;-4.442305;];[15.255411;-4.442482;];],False,False,True,False,False,False,52.5,1965145025857863342,1890844008610169590,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255411;-4.442482;];[15.255545;-4.442305;];[15.255700;-4.442105;];],False,False,True,False,False,False,52.5,1890844008610169590,1965145025857863342,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,Junction,False,False,False,False,[[15.255411;-4.442482;];[15.255405;-4.442524;];[15.255409;-4.442559;];[15.255419;-4.442591;];[15.255443;-4.442634;];[15.255466;-4.442673;];[15.255528;-4.442732;];],False,False,True,False,False,False,32.20000076293945,9717816598407181764,10737874344631792012,6,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255411;-4.442482;];[15.255352;-4.442547;];],False,False,True,False,False,False,9.800000190734863,10076740850976435290,15580043921434367526,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,3,CD,Junction,False,False,False,False,[[15.255528;-4.442732;];[15.255466;-4.442673;];[15.255443;-4.442634;];[15.255419;-4.442591;];[15.255409;-4.442559;];[15.255405;-4.442524;];[15.255411;-4.442482;];],False,False,True,False,False,False,32.20000076293945,10737874344631792012,9717816598407181764,6,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255528;-4.442732;];[15.255715;-4.442659;];[15.256052;-4.442528;];],False,False,True,False,False,False,62.400001525878906,13395295226722328729,8175310071400676240,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255528;-4.442732;];[15.255324;-4.442834;];[15.255114;-4.442931;];[15.254914;-4.443034;];],False,False,True,False,False,False,75.9000015258789,4511940824867598497,5510582631991542209,3,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256052;-4.442528;];[15.255715;-4.442659;];[15.255528;-4.442732;];],False,False,True,False,False,False,62.400001525878906,8175310071400676240,13395295226722328729,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.256052;-4.442528;];[15.256474;-4.442418;];[15.257081;-4.442310;];],False,False,True,False,False,False,116.8000030517578,5458909523748150599,15710998361581411776,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257081;-4.442310;];[15.256474;-4.442418;];[15.256052;-4.442528;];],False,False,True,False,False,False,116.8000030517578,15710998361581411776,5458909523748150599,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257081;-4.442310;];[15.257314;-4.442283;];],False,False,True,False,False,False,26.0,10761087034762396564,13536283756816679959,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257314;-4.442283;];[15.257081;-4.442310;];],False,False,True,False,False,False,26.0,13536283756816679959,10761087034762396564,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.257314;-4.442283;];[15.257605;-4.442244;];[15.257852;-4.442220;];[15.258330;-4.442161;];],False,False,True,False,False,False,113.5999984741211,14806473802154805708,13913073103596568328,3,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.253750;-4.443827;];[15.253863;-4.443746;];],False,False,True,False,False,False,15.300000190734863,11452933098415627351,10680711689839718858,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.253750;-4.443827;];[15.253285;-4.444174;];[15.252784;-4.444543;];[15.252615;-4.444654;];],False,False,True,False,False,False,155.8000030517578,13075459048641414805,12693068064702982778,3,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.253863;-4.443746;];[15.253750;-4.443827;];],False,False,True,False,False,False,15.300000190734863,10680711689839718858,11452933098415627351,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.253863;-4.443746;];[15.254191;-4.443519;];],False,False,True,False,False,False,44.20000076293945,4291698425135409685,12493315556615245329,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.254191;-4.443519;];[15.253863;-4.443746;];],False,False,True,False,False,False,44.20000076293945,12493315556615245329,4291698425135409685,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.254191;-4.443519;];[15.254809;-4.443104;];],False,False,True,False,False,False,82.5999984741211,87496755138060274,2191525003041768660,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.254809;-4.443104;];[15.254191;-4.443519;];],False,False,True,False,False,False,82.5999984741211,2191525003041768660,87496755138060274,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.254809;-4.443104;];[15.254914;-4.443034;];],False,False,True,False,False,False,13.899999618530272,1045732354642731774,7009579266444818350,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.254914;-4.443034;];[15.255114;-4.442931;];[15.255324;-4.442834;];[15.255528;-4.442732;];],False,False,True,False,False,False,75.9000015258789,5510582631991542209,4511940824867598497,3,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.254914;-4.443034;];[15.254809;-4.443104;];],False,False,True,False,False,False,13.899999618530272,7009579266444818350,1045732354642731774,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.254914;-4.443034;];[15.254962;-4.442945;];[15.255007;-4.442892;];],False,False,True,False,False,False,18.899999618530277,355897390369659922,2884529175710553349,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255007;-4.442892;];[15.254962;-4.442945;];[15.254914;-4.443034;];],False,False,True,False,False,False,18.899999618530277,2884529175710553349,355897390369659922,2,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255007;-4.442892;];[15.255110;-4.442796;];[15.255317;-4.442589;];[15.255352;-4.442547;];],False,False,True,False,False,False,54.09999847412109,5879317978946205027,16994467997619015460,3,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255352;-4.442547;];[15.255411;-4.442482;];],False,False,True,False,False,False,9.800000190734863,15580043921434367526,10076740850976435290,1,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.255352;-4.442547;];[15.255317;-4.442589;];[15.255110;-4.442796;];[15.255007;-4.442892;];],False,False,True,False,False,False,54.09999847412109,16994467997619015460,5879317978946205027,3,,Road,Africa/Kinshasa,Route de Matadi,False
False,2,CD,NamedRoad,False,False,False,False,[[15.252173;-4.444951;];[15.252393;-4.444801;];[15.252615;-4.444654;];],False,False,True,False,False,False,59.0,15465295483729986497,18007922586148687402,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.252173;-4.444951;];[15.251720;-4.445261;];],False,False,True,False,False,False,60.79999923706055,2207422551616682752,2084069477703597135,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.252615;-4.444654;];[15.252784;-4.444543;];[15.253285;-4.444174;];[15.253750;-4.443827;];],False,False,True,False,False,False,155.8000030517578,12693068064702982778,13075459048641414805,3,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.252615;-4.444654;];[15.252393;-4.444801;];[15.252173;-4.444951;];],False,False,True,False,False,False,59.0,18007922586148687402,15465295483729986497,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.251720;-4.445261;];[15.252173;-4.444951;];],False,False,True,False,False,False,60.79999923706055,2084069477703597135,2207422551616682752,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.251720;-4.445261;];[15.251368;-4.445521;];[15.251156;-4.445693;];[15.250854;-4.445943;];],False,False,True,False,False,False,122.1999969482422,1206676682590094742,17779807162776711747,3,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.250854;-4.445943;];[15.251156;-4.445693;];[15.251368;-4.445521;];[15.251720;-4.445261;];],False,False,True,False,False,False,122.1999969482422,17779807162776711747,1206676682590094742,3,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.250854;-4.445943;];[15.250515;-4.446339;];],False,False,True,False,False,False,57.79999923706055,5182515039052609618,4783902246910007466,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.250515;-4.446339;];[15.250854;-4.445943;];],False,False,True,False,False,False,57.79999923706055,4783902246910007466,5182515039052609618,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.250515;-4.446339;];[15.250195;-4.446713;];[15.249749;-4.447259;];],False,False,True,False,False,False,132.5,8558232555443357546,15953578131583454250,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.249749;-4.447259;];[15.250195;-4.446713;];[15.250515;-4.446339;];],False,False,True,False,False,False,132.5,15953578131583454250,8558232555443357546,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.249749;-4.447259;];[15.249513;-4.447544;];],False,False,True,False,False,False,41.0,10306760466265854437,13257311139993316359,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.249513;-4.447544;];[15.249749;-4.447259;];],False,False,True,False,False,False,41.0,13257311139993316359,10306760466265854437,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.249513;-4.447544;];[15.249399;-4.447690;];],False,False,True,False,False,False,20.5,16222158483967765424,1709005043675904022,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245043;-4.455523;];[15.245031;-4.456015;];[15.245045;-4.456374;];[15.245080;-4.456742;];[15.245121;-4.457085;];[15.245204;-4.457590;];[15.245379;-4.458686;];[15.245433;-4.459034;];[15.245461;-4.459361;];[15.245456;-4.459592;];[15.245454;-4.459747;];[15.245439;-4.459925;];],False,False,True,False,False,False,490.0,17859904692289582566,8848199325967055693,11,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245043;-4.455523;];[15.245056;-4.455204;];[15.245084;-4.454933;];],False,False,True,False,False,False,65.4000015258789,3698630101213213136,8244160991239148151,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245439;-4.459925;];[15.245454;-4.459747;];[15.245456;-4.459592;];[15.245461;-4.459361;];[15.245433;-4.459034;];[15.245379;-4.458686;];[15.245204;-4.457590;];[15.245121;-4.457085;];[15.245080;-4.456742;];[15.245045;-4.456374;];[15.245031;-4.456015;];[15.245043;-4.455523;];],False,False,True,False,False,False,490.0,8848199325967055693,17859904692289582566,11,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245439;-4.459925;];[15.245421;-4.460136;];[15.245390;-4.460294;];],False,False,True,False,False,False,41.29999923706055,7334666153829792844,15237310815544352812,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.240552;-4.464327;];[15.240843;-4.464046;];],False,False,True,False,False,False,44.79999923706055,15830484208058139097,18032120205521093294,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.240843;-4.464046;];[15.240552;-4.464327;];],False,False,True,False,False,False,44.79999923706055,18032120205521093294,15830484208058139097,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.240843;-4.464046;];[15.241294;-4.463604;];],False,False,True,False,False,False,70.0999984741211,13259571967636347198,3124280327337015511,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.241294;-4.463604;];[15.240843;-4.464046;];],False,False,True,False,False,False,70.0999984741211,3124280327337015511,13259571967636347198,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.241294;-4.463604;];[15.241518;-4.463386;];[15.241749;-4.463142;];[15.241979;-4.462935;];[15.242204;-4.462759;];[15.242463;-4.462589;];[15.242649;-4.462488;];[15.242812;-4.462410;];[15.243049;-4.462311;];[15.243304;-4.462237;];[15.243657;-4.462161;];[15.244132;-4.462090;];[15.244432;-4.462015;];[15.244702;-4.461903;];],False,False,True,False,False,False,433.6000061035156,8860672090134968252,8378163238723561904,13,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.244702;-4.461903;];[15.244432;-4.462015;];[15.244132;-4.462090;];[15.243657;-4.462161;];[15.243304;-4.462237;];[15.243049;-4.462311;];[15.242812;-4.462410;];[15.242649;-4.462488;];[15.242463;-4.462589;];[15.242204;-4.462759;];[15.241979;-4.462935;];[15.241749;-4.463142;];[15.241518;-4.463386;];[15.241294;-4.463604;];],False,False,True,False,False,False,433.6000061035156,8378163238723561904,8860672090134968252,13,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.244702;-4.461903;];[15.244904;-4.461749;];],False,False,True,False,False,False,28.100000381469727,16581225654714357466,11898719708964570475,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.244904;-4.461749;];[15.244702;-4.461903;];],False,False,True,False,False,False,28.100000381469727,11898719708964570475,16581225654714357466,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.244904;-4.461749;];[15.245001;-4.461660;];[15.245117;-4.461502;];[15.245212;-4.461324;];[15.245270;-4.461189;];[15.245325;-4.460929;];[15.245354;-4.460653;];[15.245390;-4.460294;];],False,False,True,False,False,False,174.8000030517578,15378896700238121234,16977038474615256614,7,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245390;-4.460294;];[15.245421;-4.460136;];[15.245439;-4.459925;];],False,False,True,False,False,False,41.29999923706055,15237310815544352812,7334666153829792844,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245390;-4.460294;];[15.245354;-4.460653;];[15.245325;-4.460929;];[15.245270;-4.461189;];[15.245212;-4.461324;];[15.245117;-4.461502;];[15.245001;-4.461660;];[15.244904;-4.461749;];],False,False,True,False,False,False,174.8000030517578,16977038474615256614,15378896700238121234,7,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245084;-4.454933;];[15.245056;-4.455204;];[15.245043;-4.455523;];],False,False,True,False,False,False,65.4000015258789,8244160991239148151,3698630101213213136,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245084;-4.454933;];[15.245187;-4.454341;];],False,False,True,False,False,False,66.5,10876910493986189608,230009201535312135,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245187;-4.454341;];[15.245084;-4.454933;];],False,False,True,False,False,False,66.5,230009201535312135,10876910493986189608,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245187;-4.454341;];[15.245264;-4.453993;];[15.245384;-4.453528;];],False,False,True,False,False,False,92.5,16487404351559582300,12502818797138111850,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.246006;-4.452057;];[15.246162;-4.451805;];],False,False,True,False,False,False,32.70000076293945,11536650313617908899,4316446588234523617,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.246006;-4.452057;];[15.245906;-4.452259;];],False,False,True,False,False,False,25.0,13810027690149363791,15845355706993867989,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.246162;-4.451805;];[15.246006;-4.452057;];],False,False,True,False,False,False,32.70000076293945,4316446588234523617,11536650313617908899,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.246162;-4.451805;];[15.246428;-4.451327;];],False,False,True,False,False,False,60.59999847412109,11253593339851673257,5348515919172619038,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.246428;-4.451327;];[15.246162;-4.451805;];],False,False,True,False,False,False,60.59999847412109,5348515919172619038,11253593339851673257,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.246428;-4.451327;];[15.246455;-4.451285;];],False,False,True,False,False,False,5.400000095367432,14501513936581152586,11805090032702563765,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.246455;-4.451285;];[15.246428;-4.451327;];],False,False,True,False,False,False,5.400000095367432,11805090032702563765,14501513936581152586,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.246455;-4.451285;];[15.246605;-4.451070;];],False,False,True,False,False,False,29.100000381469727,4790936511036921108,12153593049828400353,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.246605;-4.451070;];[15.246455;-4.451285;];],False,False,True,False,False,False,29.100000381469727,12153593049828400353,4790936511036921108,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.246605;-4.451070;];[15.246997;-4.450576;];[15.247463;-4.450010;];[15.247930;-4.449466;];],False,False,True,False,False,False,230.3999938964844,3964958217904300865,3383286589210860402,3,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.247930;-4.449466;];[15.247463;-4.450010;];[15.246997;-4.450576;];[15.246605;-4.451070;];],False,False,True,False,False,False,230.3999938964844,3383286589210860402,3964958217904300865,3,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.247930;-4.449466;];[15.248286;-4.449031;];],False,False,True,False,False,False,62.29999923706055,12340684902236487315,82936101874185374,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.248286;-4.449031;];[15.247930;-4.449466;];],False,False,True,False,False,False,62.29999923706055,82936101874185374,12340684902236487315,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.248286;-4.449031;];[15.248761;-4.448473;];],False,False,True,False,False,False,81.0999984741211,2351388760743479786,14494707429742950446,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.248761;-4.448473;];[15.248286;-4.449031;];],False,False,True,False,False,False,81.0999984741211,14494707429742950446,2351388760743479786,1,,Road,Africa/Kinshasa,,False
